varID,cluster,cluster_label
3702030108,0,1
3702030109,0,1
3702030110,0,1
3702030111,0,1
3702030112,0,1
3702030113,0,1
3702030201,0,1
3702030202,0,1
3702030203,0,1
3702030204,0,1
3702030205,2,3
3702030206,0,1
3702030207,0,1
3702030208,2,3
3702030209,0,1
3702030210,0,1
3702030211,0,1
3702030212,0,1
3703010101,0,1
3703010102,0,1
3703010103,0,1
3703010104,0,1
3703010105,0,1
3703010106,2,3
3703010107,0,1
3703010108,0,1
3703010109,0,1
3703010110,0,1
3703010111,0,1
3703010112,0,1
3703010201,0,1
3703010202,0,1
3703010203,0,1
3703010204,2,3
3703010205,0,1
3703010206,0,1
3703010207,0,1
3703010208,0,1
3703010209,0,1
3703010210,2,3
3703010211,0,1
3703010212,0,1
3703020101,0,1
3703020102,2,3
3703020103,0,1
3703020104,0,1
3703020105,2,3
3703020106,0,1
3703020107,0,1
3703020108,0,1
3703020109,0,1
3703020110,2,3
3703020111,0,1
3703020112,0,1
3703020201,0,1
3703020202,0,1
3703020203,0,1
3703020204,2,3
3703020205,0,1
3703020206,0,1
3703020207,0,1
3703020208,0,1
3703020209,0,1
3703020210,0,1
3703020211,0,1
3703020212,0,1
3703030101,2,3
3703030102,0,1
3703030103,2,3
3703030104,2,3
3703030105,2,3
3703030106,0,1
3703030107,0,1
3703030108,2,3
3703030109,0,1
3703030110,0,1
3703030111,2,3
3703030112,0,1
3703030201,2,3
3703030202,0,1
3703030203,2,3
3703030204,2,3
3703030205,2,3
3703030206,2,3
3703030207,0,1
3703030208,0,1
3703030209,0,1
3703030210,2,3
3703030211,0,1
3703030212,0,1
3704010101,0,1
3704010102,0,1
3704010103,0,1
3704010104,0,1
3704010105,0,1
3704010106,0,1
3704010107,0,1
3704010108,0,1
3704010109,0,1
3704010110,0,1
3704010111,0,1
3704010112,0,1
3704010201,0,1
3704010202,0,1
3704010203,0,1
3704010204,0,1
3704010205,0,1
3704010206,0,1
3704010207,0,1
3704010208,0,1
3704010209,0,1
3704010210,0,1
3704010211,0,1
3704010212,0,1
3704020101,0,1
3704020102,0,1
3704020103,0,1
3704020104,0,1
3704020105,0,1
3704020106,0,1
3704020107,0,1
3704020108,0,1
3704020109,0,1
3704020110,0,1
3704020112,0,1
3704020113,0,1
3704020201,0,1
3704020202,0,1
3704020203,0,1
3704020204,0,1
3704020205,0,1
3704020206,0,1
3704020207,0,1
3704020208,0,1
3704020209,0,1
3704020210,0,1
3704020211,0,1
3704020212,0,1
3704030101,2,3
3704030102,0,1
3704030103,2,3
3704030104,2,3
3704030105,2,3
3704030106,2,3
3704030107,2,3
3704030108,2,3
3704030109,2,3
3704030110,2,3
3704030111,2,3
3704030112,2,3
3704030201,2,3
3704030202,2,3
3704030203,0,1
3704030204,0,1
3704030205,0,1
3704030206,0,1
3704030207,0,1
3704030208,0,1
3704030209,2,3
3704030210,2,3
3704030211,2,3
3704030212,0,1
3705010101,0,1
3705010102,2,3
3705010103,2,3
3705010104,2,3
3705010105,0,1
3705010106,2,3
3705010107,2,3
3705010108,0,1
3705010109,0,1
3705010110,2,3
3705010111,0,1
3705010112,2,3
3705010201,0,1
3705010202,0,1
3705010203,0,1
3705010204,0,1
3705010205,0,1
3705010206,0,1
3705010207,0,1
3705010208,0,1
3705010209,0,1
3705010210,0,1
3705010211,0,1
3705010212,0,1
3705020101,0,1
3705020102,0,1
3705020103,0,1
3705020104,0,1
3705020105,0,1
3705020106,0,1
3705020107,0,1
3705020108,0,1
3705020109,0,1
3705020110,0,1
3705020111,0,1
3705020112,0,1
3705020201,2,3
3705020202,2,3
3705020203,0,1
3705020204,2,3
3705020205,0,1
3705020206,2,3
3705020207,0,1
3705020208,0,1
3705020209,0,1
3705020210,0,1
3705020211,0,1
3705020212,0,1
3705030101,2,3
3705030102,0,1
3705030103,2,3
3705030104,0,1
3705030105,0,1
3705030106,0,1
3705030107,2,3
3705030108,0,1
3705030109,0,1
3705030110,0,1
3705030111,0,1
3705030112,0,1
3705030201,0,1
3705030202,0,1
3705030203,2,3
3705030204,0,1
3705030205,0,1
3705030206,0,1
3705030207,0,1
3705030208,0,1
3705030209,0,1
3705030210,2,3
3705030211,2,3
3705030212,0,1
3706010101,0,1
3706010102,0,1
3706010103,0,1
3706010104,0,1
3706010105,2,3
3706010106,0,1
3706010107,0,1
3706010108,0,1
3706010109,2,3
3706010110,0,1
3706010111,0,1
3706010112,2,3
4101010101,0,1
4101010102,0,1
4101010103,0,1
4101010104,0,1
4101010105,0,1
4101010106,0,1
4101010107,0,1
4101010108,0,1
4101010109,0,1
4101010110,0,1
4101010111,0,1
4101010112,0,1
4101010113,0,1
4101010114,0,1
4101010201,0,1
4101010202,0,1
4101010203,0,1
4101010204,0,1
4101010205,0,1
4101010206,0,1
4101010207,0,1
4101010208,0,1
4101010209,0,1
4101010210,0,1
4101010211,2,3
4101010212,0,1
4101010213,0,1
4101020101,0,1
4101020102,0,1
4101020103,0,1
4101020104,0,1
4101020105,0,1
4101020106,0,1
4101020107,0,1
4101020108,0,1
4101020109,0,1
4101020110,0,1
4101020111,1,2
4101020112,0,1
4101020113,0,1
4101020201,0,1
4101020202,0,1
4101020203,0,1
4101020204,0,1
4101020205,0,1
4101020206,0,1
4101020207,0,1
4101020208,0,1
4101020209,0,1
4101020210,0,1
4101020211,0,1
4101020212,0,1
4101030101,0,1
4101030102,0,1
4101030103,0,1
4101030104,0,1
4101030105,2,3
4101030106,0,1
4101030107,0,1
4101030108,0,1
4101030109,0,1
4101030110,2,3
4101030111,0,1
4101030112,0,1
4101030113,2,3
4101030201,0,1
4101030202,0,1
4101030203,0,1
4101030204,0,1
4101030205,0,1
4101030206,2,3
4101030207,0,1
4101030208,0,1
4101030209,0,1
4101030210,0,1
4101030211,0,1
4101030212,2,3
4101030213,0,1
4102010101,0,1
4102010102,0,1
4102010103,0,1
4102010104,0,1
4102010105,0,1
4102010106,0,1
4102010107,0,1
4102010108,0,1
4102010109,0,1
4102010110,0,1
4102010111,0,1
4102010112,0,1
4102010201,0,1
4102010202,0,1
4102010203,0,1
4102010204,0,1
4102010205,0,1
4102010206,0,1
4102010207,0,1
4102010208,0,1
4102010209,0,1
4102010210,0,1
4102010211,0,1
4102010212,0,1
4102010213,0,1
4102020101,0,1
4102020102,0,1
4102020103,0,1
4102020104,0,1
4102020105,0,1
4102020106,0,1
4102020107,2,3
4102020108,0,1
4102020109,0,1
4102020110,0,1
4102020111,0,1
4102020112,0,1
4102020201,0,1
4102020202,0,1
4102020203,0,1
4102020204,0,1
4102020205,2,3
4102020206,0,1
4102020207,0,1
4102020208,0,1
4102020209,0,1
4102020210,0,1
4102020211,0,1
4102020212,0,1
4102030101,0,1
4102030102,0,1
4102030103,0,1
4102030104,0,1
4102030105,0,1
4102030106,0,1
4102030107,0,1
4102030108,0,1
4102030109,0,1
4102030110,0,1
4102030111,0,1
4102030112,2,3
4102030113,0,1
4102030201,0,1
4102030202,0,1
4102030203,0,1
4102030204,2,3
4102030205,2,3
4102030206,0,1
4102030207,0,1
4102030208,2,3
4102030209,0,1
4102030210,0,1
4102030211,0,1
4102030212,2,3
4103010101,0,1
4103010102,0,1
4103010103,0,1
4103010104,2,3
4103010105,0,1
4103010106,0,1
4103010107,2,3
4103010108,2,3
4103010109,0,1
4103010110,2,3
4103010111,0,1
4103010112,0,1
4103010113,0,1
4103010201,0,1
4103010202,0,1
4103010203,0,1
4103010204,2,3
4103010205,0,1
4103010206,0,1
4103010207,0,1
4103010208,0,1
4103010209,0,1
4103010210,0,1
4103010211,0,1
4103010212,0,1
4103010213,2,3
4103020101,2,3
4103020102,0,1
4103020103,2,3
4103020104,2,3
4103020105,2,3
4103020106,2,3
4103020107,2,3
4103020108,0,1
4103020109,2,3
4103020110,2,3
4103020111,0,1
4103020112,0,1
4103020113,2,3
4103020201,0,1
4103020202,0,1
4103020203,2,3
4103020204,0,1
4103020205,2,3
4103020206,0,1
4103020207,0,1
4103020208,2,3
4103020209,2,3
4103020210,2,3
4103020211,0,1
4103020212,2,3
4103020213,2,3
4103030101,0,1
4103030102,0,1
4103030103,0,1
4103030104,0,1
4103030105,0,1
4103030106,0,1
4103030107,0,1
4103030108,0,1
4103030109,0,1
4103030110,2,3
4103030111,0,1
4103030112,0,1
4103030113,0,1
4103030201,0,1
4103030202,0,1
4103030203,2,3
4103030204,0,1
4103030205,0,1
4103030206,0,1
4103030207,0,1
4103030208,0,1
4103030209,0,1
4103030210,0,1
4103030211,1,2
4103030212,0,1
4103030213,0,1
4104010101,2,3
4104010102,0,1
4104010103,0,1
4104010104,0,1
4104010105,0,1
4104010106,2,3
4104010107,0,1
4104010108,0,1
4104010109,0,1
4104010110,0,1
4104010111,0,1
4104010112,2,3
4104010201,2,3
4104010202,2,3
4104010203,0,1
4104010204,2,3
4104010205,0,1
4104010206,0,1
4104010207,0,1
4104010208,2,3
4104010209,0,1
4104010210,0,1
4104010211,0,1
4104010212,0,1
4104020101,2,3
4104020102,2,3
4104020103,2,3
4104020104,0,1
4104020105,0,1
4104020106,2,3
4104020107,0,1
4104020108,2,3
4104020109,2,3
4104020110,2,3
4104020111,0,1
4104020201,2,3
4104020202,2,3
4104020203,2,3
4104020204,2,3
4104020205,2,3
4104020206,2,3
4104020207,2,3
4104020208,2,3
4104020209,0,1
4104020210,2,3
4104020211,2,3
4104020212,2,3
4104030101,0,1
4104030102,2,3
4104030103,0,1
4104030104,2,3
4104030105,2,3
4104030106,0,1
4104030107,0,1
4104030108,2,3
4104030109,0,1
4104030110,2,3
4104030111,0,1
4104030112,2,3
4104030201,0,1
4104030202,2,3
4104030203,1,2
4104030204,2,3
4104030205,2,3
4104030206,0,1
4104030207,0,1
4104030208,0,1
4104030209,0,1
4104030210,2,3
4104030211,2,3
4104030212,2,3
4105010101,0,1
4105010102,0,1
4105010103,0,1
4105010104,0,1
4105010105,0,1
4105010106,0,1
4105010107,0,1
4105010108,0,1
4105010109,0,1
4105010110,0,1
4105010111,0,1
4105010112,0,1
4105010201,0,1
4105010202,2,3
4105010203,0,1
4105010204,0,1
4105010205,0,1
4105010206,0,1
4105010207,0,1
4105010208,0,1
4105010209,0,1
4105010210,0,1
4105010211,0,1
4105010212,0,1
4105020101,0,1
4105020102,0,1
4105020103,0,1
4105020104,0,1
4105020105,0,1
4105020106,0,1
4105020107,0,1
4105020108,0,1
4105020109,0,1
4105020110,0,1
4105020111,0,1
4105020112,0,1
4105020201,0,1
4105020202,0,1
4105020203,0,1
4105020204,0,1
4105020205,0,1
4105020206,0,1
4105020207,0,1
4105020208,0,1
4105020209,0,1
4105020210,0,1
4105020211,0,1
4105020212,0,1
4105030101,0,1
4105030102,0,1
4105030103,0,1
4105030104,0,1
4105030105,0,1
4105030106,0,1
4105030107,0,1
4105030108,0,1
4105030109,0,1
4105030110,0,1
4105030111,0,1
4105030112,0,1
4105030201,0,1
4105030202,0,1
4105030203,0,1
4105030204,0,1
4105030205,0,1
4105030206,0,1
4105030207,0,1
4105030208,0,1
4105030209,0,1
4105030210,0,1
4105030211,0,1
4105030212,0,1
4105030213,0,1
4401010101,0,1
4401010102,0,1
4401010103,0,1
4401010104,0,1
4401010105,2,3
4401010106,0,1
4401010107,0,1
4401010108,0,1
4401010109,0,1
4401010110,0,1
4401010111,0,1
4401010112,2,3
4401010113,0,1
4401010201,0,1
4401010202,2,3
4401010203,0,1
4401010204,0,1
4401010205,0,1
4401010206,0,1
4401010207,0,1
4401010208,0,1
4401010209,0,1
4401010210,0,1
4401010211,0,1
4401010212,0,1
4401020101,0,1
4401020102,0,1
4401020103,0,1
4401020104,0,1
4401020105,0,1
4401020106,0,1
4401020107,0,1
4401020108,0,1
4401020109,0,1
4401020110,0,1
4401020111,0,1
4401020112,0,1
4401020201,0,1
4401020202,0,1
4401020203,0,1
4401020204,0,1
4401020205,0,1
4401020206,0,1
4401020207,0,1
4401020208,0,1
4401020209,0,1
4401020210,0,1
4401020211,0,1
4401020212,0,1
4401030101,0,1
4401030102,0,1
4401030103,0,1
4401030104,0,1
4401030105,0,1
4401030106,0,1
4401030107,0,1
4401030108,0,1
4401030109,2,3
4401030110,2,3
4401030111,0,1
4401030112,0,1
4401030201,0,1
4401030202,0,1
4401030203,0,1
4401030204,0,1
4401030205,0,1
4401030206,0,1
4401030207,0,1
4401030208,0,1
4401030209,0,1
4401030210,0,1
4401030211,0,1
4401030212,0,1
4402010101,0,1
4402010102,0,1
4402010103,0,1
4402010104,0,1
4402010105,0,1
4402010106,0,1
4402010107,0,1
4402010108,0,1
4402010109,0,1
4402010110,0,1
4402010201,0,1
4402010202,0,1
4402010203,0,1
4402010206,0,1
4402010207,0,1
4402010208,0,1
4402010209,0,1
4402010210,0,1
4402010211,0,1
4402010212,0,1
4402020101,0,1
4402020102,0,1
4402020103,0,1
4402020105,0,1
4402020106,0,1
4402020107,0,1
4402020110,0,1
4402020111,0,1
4402020112,0,1
4402020201,0,1
4402020202,0,1
4402020203,0,1
4402020204,0,1
4402020206,0,1
4402020207,0,1
4402020208,0,1
4402020209,0,1
4402020210,0,1
4402020211,0,1
4402020212,0,1
4402020213,0,1
4402030101,0,1
4402030102,0,1
4402030104,0,1
4402030105,0,1
4402030106,0,1
4402030107,0,1
4402030108,0,1
4402030109,0,1
4402030110,0,1
4402030111,0,1
4402030201,0,1
4402030202,0,1
4402030203,0,1
4402030204,0,1
4402030205,0,1
4402030206,0,1
4402030207,0,1
4402030208,0,1
4402030209,0,1
4402030210,0,1
4402030211,0,1
4402030212,0,1
4402030213,0,1
4403010101,0,1
4403010102,0,1
4403010103,0,1
4403010104,0,1
4403010105,0,1
4403010106,0,1
4403010107,0,1
4403010108,0,1
4403010109,0,1
4403010110,0,1
4403010111,0,1
4403010112,0,1
4403010201,2,3
4403010202,2,3
4403010203,0,1
4403010204,0,1
4403010205,0,1
4403010206,0,1
4403010207,0,1
4403010208,0,1
4403010209,0,1
4403010210,2,3
4403010211,0,1
4403010212,0,1
4403020101,0,1
4403020102,0,1
4403020103,0,1
4403020104,0,1
4403020105,0,1
4403020106,0,1
4403020107,0,1
4403020108,0,1
4403020110,0,1
4403020111,0,1
4403020112,2,3
4403020201,0,1
4403020202,0,1
4403020203,0,1
4403020204,2,3
4403020205,0,1
4403020206,0,1
4403020207,2,3
4403020208,0,1
4403020209,0,1
4403020210,0,1
4403020211,0,1
4403020212,0,1
4403030101,2,3
4403030102,0,1
4403030103,0,1
4403030104,0,1
4403030105,0,1
4403030106,2,3
4403030107,0,1
4403030108,0,1
4403030109,0,1
4403030110,2,3
4403030111,2,3
4403030112,2,3
4403030201,0,1
4403030202,2,3
4403030203,0,1
4403030204,0,1
4403030205,2,3
4403030206,2,3
4403030207,2,3
4403030208,2,3
4403030209,0,1
4403030210,2,3
4403030211,2,3
4403030212,0,1
4404010101,0,1
4404010102,0,1
4404010103,0,1
4404010104,0,1
4404010105,0,1
4404010106,2,3
4404010108,0,1
4404010109,0,1
4404010110,0,1
4404010111,0,1
4404010112,0,1
4404010113,0,1
4404010201,0,1
4404010202,0,1
4404010203,0,1
4404010204,0,1
4404010205,0,1
4404010206,0,1
4404010207,0,1
4404010208,2,3
4404010209,0,1
4404010210,2,3
4404010211,0,1
4404010212,0,1
4404020101,2,3
4404020102,2,3
4404020103,0,1
4404020104,0,1
4404020105,0,1
4404020106,0,1
4404020107,0,1
4404020108,0,1
4404020109,0,1
4404020110,0,1
4404020111,2,3
4404020112,0,1
4404020201,0,1
4404020202,0,1
4404020205,2,3
4404020206,0,1
4404020207,0,1
4404020208,0,1
4404020210,0,1
4404020211,0,1
4404020212,0,1
4404030101,0,1
4404030102,0,1
4404030103,0,1
4404030104,0,1
4404030105,0,1
4404030106,0,1
4404030107,0,1
4404030108,0,1
4404030110,0,1
4404030111,0,1
4404030201,0,1
4404030202,2,3
4404030203,0,1
4404030204,0,1
4404030205,0,1
4404030206,0,1
4404030207,0,1
4404030208,0,1
4404030209,0,1
4404030210,2,3
4404030211,0,1
4405010101,0,1
4405010102,0,1
4405010103,0,1
4405010104,0,1
4405010105,0,1
4405010106,0,1
4405010107,0,1
4405010108,0,1
4405010109,0,1
4405010110,0,1
4405010111,0,1
4405010112,0,1
4405010201,0,1
4405010202,0,1
4405010203,0,1
4405010204,0,1
4405010205,0,1
4405010206,0,1
4405010207,0,1
4405010208,0,1
4405010209,0,1
4405010210,0,1
4405010211,0,1
4405010212,0,1
4405010213,0,1
4405020101,0,1
4405020102,0,1
4405020103,0,1
4405020104,0,1
4405020105,0,1
4405020106,0,1
4405020107,0,1
4405020108,0,1
4405020109,0,1
4405020110,0,1
4405020111,0,1
4405020112,0,1
4405020201,0,1
4405020202,0,1
4405020203,0,1
4405020204,0,1
4405020205,0,1
4405020206,0,1
4405020207,0,1
4405020208,0,1
4405020209,0,1
4405020210,0,1
4405020211,0,1
4405020212,0,1
4405030101,0,1
4405030102,0,1
4405030103,0,1
4405030104,0,1
4405030105,0,1
4405030106,0,1
4405030107,0,1
4405030108,0,1
4405030109,0,1
4405030110,0,1
4405030111,0,1
4405030112,0,1
4405030201,0,1
4405030202,0,1
4405030203,0,1
4405030204,2,3
4405030205,0,1
4405030206,0,1
4405030207,0,1
4405030208,0,1
4405030209,0,1
4405030210,2,3
4405030211,0,1
4405030212,0,1
5101010101,0,1
5101010102,0,1
5101010103,0,1
5101010104,0,1
5101010105,0,1
5101010106,0,1
5101010107,0,1
5101010108,0,1
5101010109,0,1
5101010110,0,1
5101010111,0,1
5101010112,0,1
5101010201,2,3
5101010202,0,1
5101010203,2,3
5101010204,0,1
5101010205,2,3
5101010206,2,3
5101010207,0,1
5101010208,0,1
5101010209,0,1
5101010210,2,3
5101010211,2,3
5101010212,2,3
5101020101,0,1
5101020102,2,3
5101020103,2,3
5101020104,0,1
5101020105,0,1
5101020106,2,3
5101020107,2,3
5101020108,0,1
5101020109,0,1
5101020110,0,1
5101020111,2,3
5101020112,0,1
5101020201,2,3
5101020202,2,3
5101020203,2,3
5101020204,2,3
5101020205,2,3
5101020206,2,3
5101020207,2,3
5101020208,2,3
5101020209,2,3
5101020210,2,3
5101020211,2,3
5101020212,0,1
5101030101,2,3
5101030102,0,1
5101030103,0,1
5101030104,0,1
5101030105,0,1
5101030106,0,1
5101030107,0,1
5101030108,0,1
5101030109,0,1
5101030110,0,1
5101030111,0,1
5101030112,0,1
5101030201,2,3
5101030202,0,1
5101030203,2,3
5101030204,2,3
5101030205,2,3
5101030206,0,1
5101030207,0,1
5101030208,0,1
5101030209,0,1
5101030210,0,1
5101030211,0,1
5101030212,2,3
5102010101,0,1
5102010102,0,1
5102010103,0,1
5102010104,0,1
5102010105,0,1
5102010106,0,1
5102010107,2,3
5102010108,0,1
5102010109,0,1
5102010110,0,1
5102010111,0,1
5102010112,0,1
5102010113,0,1
5102010114,0,1
5102010115,0,1
5102010116,0,1
5102010117,0,1
5102010118,1,2
5102010201,0,1
5102010202,0,1
5102010203,0,1
5102010204,0,1
5102010205,0,1
5102010206,0,1
5102010207,0,1
5102010208,0,1
5102010209,0,1
5102010210,0,1
5102010211,0,1
5102010212,0,1
5102010213,0,1
5102010214,0,1
5102010215,0,1
5102020101,0,1
5102020102,0,1
5102020103,0,1
5102020104,0,1
5102020105,0,1
5102020106,0,1
5102020107,0,1
5102020108,0,1
5102020109,0,1
5102020110,0,1
5102020111,0,1
5102020112,0,1
5102020113,0,1
5102020114,0,1
5102020201,0,1
5102020202,0,1
5102020203,0,1
5102020204,0,1
5102020205,0,1
5102020206,0,1
5102020207,0,1
5102020208,0,1
5102020209,0,1
5102020210,0,1
5102020211,2,3
5102020212,0,1
5102020213,0,1
5102020214,0,1
5102030101,0,1
5102030102,0,1
5102030103,0,1
5102030104,0,1
5102030105,0,1
5102030106,0,1
5102030107,0,1
5102030108,0,1
5102030109,0,1
5102030110,0,1
5102030111,0,1
5102030112,0,1
5102030113,0,1
5102030114,0,1
5102030201,0,1
5102030202,0,1
5102030203,0,1
5102030204,0,1
5102030205,0,1
5102030206,0,1
5102030207,0,1
5102030208,0,1
5102030209,0,1
5102030210,0,1
5102030211,0,1
5102030212,0,1
5102030213,0,1
5102040101,0,1
5102040102,0,1
5102040103,0,1
5102040104,2,3
5102040105,0,1
5102040106,0,1
5102040107,0,1
5102040108,0,1
5102040109,0,1
5102040110,0,1
5102040111,0,1
5102040112,0,1
5102040113,0,1
5102040114,0,1
5102040115,0,1
5102040201,0,1
5102040202,0,1
5102040203,0,1
5102040204,0,1
5102040205,0,1
5102040206,0,1
5102040207,0,1
5102040208,0,1
5102040209,0,1
5102040210,0,1
5102040211,0,1
5102040212,0,1
5102040213,0,1
5102040214,0,1
5103010101,2,3
5103010102,0,1
5103010103,0,1
5103010104,0,1
5103010105,0,1
5103010106,0,1
5103010107,2,3
5103010108,0,1
5103010109,0,1
5103010110,0,1
5103010111,0,1
5103010112,0,1
5103010113,2,3
5103010114,2,3
5103010201,0,1
5103010202,2,3
5103010203,2,3
5103010204,0,1
5103010205,2,3
5103010206,0,1
5103010207,0,1
5103010208,0,1
5103010209,2,3
5103010210,2,3
5103010211,2,3
5103010212,0,1
5103010213,0,1
5103010214,0,1
5103020101,0,1
5103020102,0,1
5103020103,0,1
5103020104,0,1
5103020105,2,3
5103020106,0,1
5103020107,0,1
5103020108,0,1
5103020109,2,3
5103020110,2,3
5103020111,0,1
5103020112,0,1
5103020201,0,1
5103020202,2,3
5103020203,0,1
5103020204,0,1
5103020205,0,1
5103020206,2,3
5103020207,0,1
5103020208,0,1
5103020209,0,1
5103020210,2,3
5103020211,2,3
5103020212,2,3
5103020213,2,3
5103020214,2,3
5103030101,0,1
5103030102,0,1
5103030103,0,1
5103030104,0,1
5103030105,0,1
5103030106,2,3
5103030107,0,1
5103030108,0,1
5103030109,0,1
5103030110,0,1
5103030111,0,1
5103030112,0,1
5103030201,0,1
5103030202,2,3
5103030203,0,1
5103030204,0,1
5103030205,0,1
5103030206,2,3
5103030207,2,3
5103030208,0,1
5103030209,0,1
5103030210,2,3
5103030211,0,1
5103030212,0,1
5103030213,2,3
5103030214,0,1
5104010101,0,1
5104010102,0,1
5104010103,2,3
5104010104,0,1
5104010105,2,3
5104010106,2,3
5104010107,2,3
5104010108,0,1
5104010109,2,3
5104010110,2,3
5104010111,0,1
5104010112,0,1
5104010201,2,3
5104010202,2,3
5104010203,2,3
5104010204,2,3
5104010205,2,3
5104010206,0,1
5104010207,0,1
5104010208,0,1
5104010209,2,3
5104010210,2,3
5104010211,2,3
5104010212,2,3
5104020101,0,1
5104020102,0,1
5104020103,0,1
5104020104,0,1
5104020105,0,1
5104020106,0,1
5104020107,2,3
5104020108,0,1
